Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Season,Month,Year,Month_Name,Quarter
ORD-4135,2023-06-09,2023-06-14,Same Day,CUST-5820,Customer_299,Home Office,East,East_State_3,Office Supplies,Notebooks,Notebooks Bundle,10,72.17,0.3,505.19,373.51,131.68,Summer,6,2023,June,Q2
ORD-4136,2024-03-23,2024-03-26,Same Day,CUST-3572,Customer_444,Consumer,West,West_State_7,Office Supplies,Notebooks,Notebooks Bundle,7,46.28,0.15,275.37,171.56,103.81,Spring,3,2024,March,Q1
ORD-4137,2023-04-18,2023-04-23,Second Class,CUST-4059,Customer_17,Home Office,East,East_State_4,Office Supplies,Notebooks,Highlighters,11,32.24,0.2,283.71,202.61,81.1,Spring,4,2023,April,Q2
ORD-4138,2021-06-04,2021-06-08,Second Class,CUST-9749,Customer_114,Corporate,South,South_State_4,Electronics,Laptops,Samsung Galaxy,20,268.52,0.05,5101.88,2580.75,2521.13,Summer,6,2021,June,Q2
ORD-4139,2022-02-13,2022-02-14,Standard Class,CUST-3580,Customer_128,Consumer,Central,Central_State_7,Office Supplies,Pens,File Folders,4,44.85,0.1,161.46,95.13,66.33,Winter,2,2022,February,Q1
ORD-4140,2021-10-04,2021-10-09,Standard Class,CUST-2807,Customer_182,Home Office,West,West_State_5,Electronics,Cameras,iPhone 15,17,1295.69,0.15,18722.72,13747.39,4975.33,Autumn,10,2021,October,Q4
ORD-4141,2024-09-30,2024-10-02,Standard Class,CUST-1352,Customer_345,Corporate,East,East_State_7,Sports,Nutrition,Fitness Tracker,16,66.91,0.0,1070.56,750.56,320.0,Autumn,9,2024,September,Q3
ORD-4142,2023-05-24,2023-05-25,Second Class,CUST-7723,Customer_468,Home Office,West,West_State_3,Sports,Shoes,Fitness Tracker,13,82.98,0.1,970.87,523.31,447.56,Spring,5,2023,May,Q2
ORD-4143,2021-10-21,2021-10-24,Second Class,CUST-7983,Customer_493,Consumer,West,West_State_2,Clothing,Accessories,Sport Socks,11,60.95,0.3,469.31,350.85,118.46,Autumn,10,2021,October,Q4
ORD-4144,2022-05-17,2022-05-20,Same Day,CUST-9133,Customer_473,Consumer,East,East_State_1,Electronics,Phones,Sony Headphones,17,611.36,0.0,10393.12,5332.47,5060.65,Spring,5,2022,May,Q2
ORD-4145,2023-03-20,2023-03-22,Same Day,CUST-9699,Customer_203,Home Office,East,East_State_7,Sports,Equipment,Protein Powder,20,101.64,0.15,1727.88,802.39,925.49,Spring,3,2023,March,Q1
ORD-4146,2023-02-06,2023-02-07,Standard Class,CUST-8250,Customer_489,Consumer,Central,Central_State_4,Sports,Accessories,Dumbbells Set,13,113.57,0.0,1476.41,649.32,827.09,Winter,2,2023,February,Q1
ORD-4147,2023-08-23,2023-08-25,Second Class,CUST-1428,Customer_468,Consumer,North,North_State_1,Electronics,Laptops,LG Monitor,19,272.36,0.0,5174.84,3161.67,2013.17,Summer,8,2023,August,Q3
ORD-4148,2022-11-30,2022-12-07,First Class,CUST-8354,Customer_320,Corporate,East,East_State_9,Clothing,Jackets,Formal Trousers,1,166.5,0.1,149.85,85.77,64.08,Autumn,11,2022,November,Q4
ORD-4149,2023-12-31,2024-01-07,First Class,CUST-3852,Customer_79,Consumer,East,East_State_10,Sports,Shoes,Protein Powder,6,99.28,0.3,416.98,183.9,233.08,Winter,12,2023,December,Q4
ORD-4150,2022-03-01,2022-03-03,Second Class,CUST-5845,Customer_251,Corporate,West,West_State_6,Furniture,Shelves,Conference Table,9,177.88,0.1,1440.83,875.2,565.63,Spring,3,2022,March,Q1
ORD-4151,2022-08-21,2022-08-23,Second Class,CUST-5417,Customer_386,Home Office,North,North_State_7,Electronics,Tablets,Sony Headphones,9,818.15,0.0,7363.35,3093.35,4270.0,Summer,8,2022,August,Q3
ORD-4152,2022-03-20,2022-03-24,First Class,CUST-6508,Customer_279,Corporate,West,West_State_4,Clothing,Accessories,Sport Socks,12,111.9,0.15,1141.38,715.55,425.83,Spring,3,2022,March,Q1
ORD-4153,2024-01-11,2024-01-15,Standard Class,CUST-8271,Customer_405,Home Office,South,South_State_3,Office Supplies,Pens,A4 Paper Pack,15,87.7,0.0,1315.5,863.11,452.39,Winter,1,2024,January,Q1
ORD-4154,2021-07-14,2021-07-20,Standard Class,CUST-7140,Customer_345,Home Office,Central,Central_State_7,Electronics,Tablets,Samsung Galaxy,17,252.96,0.05,4085.3,1933.64,2151.66,Summer,7,2021,July,Q3
ORD-4155,2024-04-04,2024-04-08,Second Class,CUST-4420,Customer_168,Consumer,East,East_State_3,Office Supplies,Pens,A4 Paper Pack,10,45.43,0.0,454.3,322.7,131.6,Spring,4,2024,April,Q2
ORD-4156,2021-01-15,2021-01-22,Second Class,CUST-7329,Customer_205,Consumer,South,South_State_4,Clothing,Trousers,Formal Trousers,19,81.41,0.2,1237.43,816.87,420.56,Winter,1,2021,January,Q1
ORD-4157,2022-04-19,2022-04-20,Standard Class,CUST-8354,Customer_62,Home Office,East,East_State_10,Clothing,Shoes,Business Shirt,5,78.06,0.0,390.3,164.84,225.46,Spring,4,2022,April,Q2
ORD-4158,2024-04-07,2024-04-10,Standard Class,CUST-1190,Customer_3,Corporate,East,East_State_6,Office Supplies,Folders,Stapler Set,4,60.28,0.15,204.95,84.05,120.9,Spring,4,2024,April,Q2
ORD-4159,2023-04-26,2023-05-03,Same Day,CUST-4909,Customer_186,Corporate,West,West_State_3,Clothing,Shoes,Formal Trousers,8,112.96,0.15,768.13,330.65,437.48,Spring,4,2023,April,Q2
ORD-4160,2022-06-25,2022-06-26,Same Day,CUST-8846,Customer_51,Home Office,West,West_State_1,Furniture,Chairs,Ergonomic Chair,6,754.71,0.3,3169.78,2137.01,1032.77,Summer,6,2022,June,Q2
ORD-4161,2023-03-24,2023-03-28,Same Day,CUST-8213,Customer_228,Consumer,East,East_State_5,Office Supplies,Staplers,Highlighters,10,58.58,0.05,556.51,293.96,262.55,Spring,3,2023,March,Q1
ORD-4162,2021-06-16,2021-06-22,Same Day,CUST-9080,Customer_356,Corporate,North,North_State_6,Office Supplies,Pens,Notebooks Bundle,3,52.38,0.05,149.28,67.61,81.67,Summer,6,2021,June,Q2
ORD-4163,2021-12-01,2021-12-05,Standard Class,CUST-7570,Customer_418,Home Office,South,South_State_9,Electronics,Cameras,Dell Laptop,20,1128.93,0.3,15805.02,9612.16,6192.86,Winter,12,2021,December,Q4
ORD-4164,2022-05-26,2022-05-27,First Class,CUST-9204,Customer_160,Consumer,East,East_State_6,Clothing,Shoes,Business Shirt,3,91.61,0.1,247.35,108.98,138.37,Spring,5,2022,May,Q2
ORD-4165,2022-09-18,2022-09-22,First Class,CUST-2514,Customer_294,Corporate,West,West_State_1,Clothing,Shirts,Formal Trousers,3,224.62,0.25,505.39,360.59,144.8,Autumn,9,2022,September,Q3
ORD-4166,2024-10-29,2024-11-02,Standard Class,CUST-4146,Customer_131,Corporate,North,North_State_1,Clothing,Shoes,Sport Socks,2,148.55,0.25,222.83,146.87,75.96,Autumn,10,2024,October,Q4
ORD-4167,2021-09-08,2021-09-14,Standard Class,CUST-2857,Customer_54,Corporate,East,East_State_3,Electronics,Accessories,LG Monitor,1,733.69,0.05,697.01,437.44,259.57,Autumn,9,2021,September,Q3
ORD-4168,2023-07-15,2023-07-17,First Class,CUST-8702,Customer_301,Home Office,Central,Central_State_7,Sports,Equipment,Dumbbells Set,3,98.26,0.0,294.78,214.64,80.14,Summer,7,2023,July,Q3
ORD-4169,2023-01-03,2023-01-10,Second Class,CUST-7534,Customer_371,Consumer,East,East_State_1,Clothing,Shirts,Running Shoes,19,52.77,0.15,852.24,427.63,424.61,Winter,1,2023,January,Q1
ORD-4170,2024-12-24,2024-12-31,Second Class,CUST-5963,Customer_492,Consumer,North,North_State_2,Clothing,Trousers,Sport Socks,4,124.23,0.1,447.23,211.1,236.13,Winter,12,2024,December,Q4
ORD-4171,2021-09-08,2021-09-11,Second Class,CUST-2023,Customer_330,Corporate,South,South_State_7,Clothing,Shoes,Running Shoes,5,94.95,0.3,332.32,149.89,182.43,Autumn,9,2021,September,Q3
ORD-4172,2022-08-25,2022-08-27,First Class,CUST-2602,Customer_322,Corporate,Central,Central_State_6,Electronics,Accessories,iPhone 15,13,318.52,0.3,2898.53,1977.79,920.74,Summer,8,2022,August,Q3
ORD-4173,2024-06-10,2024-06-12,First Class,CUST-6320,Customer_97,Corporate,South,South_State_4,Furniture,Shelves,Bookshelf,5,198.47,0.25,744.26,372.37,371.89,Summer,6,2024,June,Q2
ORD-4174,2021-07-21,2021-07-25,Second Class,CUST-8795,Customer_476,Corporate,East,East_State_2,Office Supplies,Folders,Notebooks Bundle,2,73.43,0.1,132.17,57.65,74.52,Summer,7,2021,July,Q3
ORD-4175,2022-04-04,2022-04-10,Standard Class,CUST-8922,Customer_275,Home Office,West,West_State_7,Office Supplies,Staplers,Highlighters,4,71.77,0.0,287.08,209.93,77.15,Spring,4,2022,April,Q2
ORD-4176,2024-03-26,2024-04-02,Standard Class,CUST-5493,Customer_55,Consumer,East,East_State_6,Office Supplies,Staplers,Stapler Set,18,75.05,0.3,945.63,453.52,492.11,Spring,3,2024,March,Q1
ORD-4177,2024-07-22,2024-07-29,First Class,CUST-8680,Customer_128,Corporate,South,South_State_7,Office Supplies,Folders,Highlighters,16,33.03,0.1,475.63,307.14,168.49,Summer,7,2024,July,Q3
ORD-4178,2024-05-19,2024-05-23,Standard Class,CUST-8924,Customer_409,Corporate,Central,Central_State_6,Electronics,Accessories,iPhone 15,5,1295.13,0.15,5504.3,3813.59,1690.71,Spring,5,2024,May,Q2
ORD-4179,2021-04-10,2021-04-13,Same Day,CUST-5401,Customer_330,Consumer,East,East_State_1,Electronics,Accessories,Samsung Galaxy,4,897.92,0.2,2873.34,1709.5,1163.84,Spring,4,2021,April,Q2
ORD-4180,2024-06-24,2024-06-27,Second Class,CUST-9227,Customer_35,Home Office,North,North_State_9,Furniture,Chairs,Conference Table,12,174.38,0.15,1778.68,1012.22,766.46,Summer,6,2024,June,Q2
ORD-4181,2022-07-01,2022-07-05,Same Day,CUST-2554,Customer_47,Consumer,Central,Central_State_10,Furniture,Shelves,Filing Cabinet,13,859.74,0.0,11176.62,5597.33,5579.29,Summer,7,2022,July,Q3
ORD-4182,2022-12-11,2022-12-18,Standard Class,CUST-7451,Customer_258,Home Office,West,West_State_4,Office Supplies,Staplers,A4 Paper Pack,16,53.46,0.0,855.36,494.98,360.38,Winter,12,2022,December,Q4
ORD-4183,2021-07-02,2021-07-09,Second Class,CUST-4435,Customer_124,Home Office,South,South_State_2,Electronics,Laptops,iPad Air,11,1003.34,0.3,7725.72,3491.89,4233.83,Summer,7,2021,July,Q3
ORD-4184,2022-01-15,2022-01-18,First Class,CUST-8027,Customer_64,Corporate,West,West_State_7,Clothing,Jackets,Winter Jacket,1,204.91,0.05,194.66,113.23,81.43,Winter,1,2022,January,Q1
ORD-4185,2021-12-25,2021-12-31,Same Day,CUST-4090,Customer_74,Consumer,North,North_State_4,Clothing,Shirts,Casual T-Shirt,7,95.85,0.0,670.95,385.05,285.9,Winter,12,2021,December,Q4
ORD-4186,2022-10-09,2022-10-15,Standard Class,CUST-5139,Customer_95,Consumer,North,North_State_1,Clothing,Jackets,Formal Trousers,4,175.25,0.1,630.9,411.88,219.02,Autumn,10,2022,October,Q4
ORD-4187,2023-06-19,2023-06-24,Standard Class,CUST-6395,Customer_291,Corporate,East,East_State_3,Furniture,Sofas,Filing Cabinet,17,491.51,0.1,7520.1,3385.67,4134.43,Summer,6,2023,June,Q2
ORD-4188,2024-09-20,2024-09-27,Second Class,CUST-7477,Customer_152,Corporate,Central,Central_State_3,Office Supplies,Pens,Ballpoint Pens,12,66.68,0.3,560.11,320.44,239.67,Autumn,9,2024,September,Q3
ORD-4189,2023-09-28,2023-09-30,Standard Class,CUST-3091,Customer_299,Consumer,South,South_State_3,Clothing,Shoes,Sport Socks,8,144.11,0.0,1152.88,631.54,521.34,Autumn,9,2023,September,Q3
ORD-4190,2021-06-24,2021-06-26,Second Class,CUST-7110,Customer_485,Consumer,East,East_State_1,Office Supplies,Pens,A4 Paper Pack,7,18.8,0.0,131.6,74.54,57.06,Summer,6,2021,June,Q2
ORD-4191,2021-12-31,2022-01-07,Second Class,CUST-3066,Customer_93,Home Office,North,North_State_4,Office Supplies,Notebooks,Stapler Set,10,68.36,0.0,683.6,314.24,369.36,Winter,12,2021,December,Q4
ORD-4192,2021-12-15,2021-12-16,Standard Class,CUST-5072,Customer_246,Corporate,Central,Central_State_1,Sports,Shoes,Fitness Tracker,16,38.89,0.1,560.02,264.62,295.4,Winter,12,2021,December,Q4
ORD-4193,2023-12-15,2023-12-18,Standard Class,CUST-7950,Customer_418,Corporate,West,West_State_9,Sports,Nutrition,Fitness Tracker,20,55.42,0.05,1052.98,771.26,281.72,Winter,12,2023,December,Q4
ORD-4194,2022-01-16,2022-01-18,First Class,CUST-2748,Customer_320,Consumer,Central,Central_State_4,Clothing,Shirts,Casual T-Shirt,20,239.1,0.05,4542.9,2526.9,2016.0,Winter,1,2022,January,Q1
ORD-4195,2021-06-02,2021-06-06,Second Class,CUST-8278,Customer_327,Home Office,Central,Central_State_5,Sports,Clothing,Running Shoes Pro,18,148.01,0.05,2530.97,1491.02,1039.95,Summer,6,2021,June,Q2
ORD-4196,2024-08-24,2024-08-28,Same Day,CUST-3769,Customer_157,Consumer,East,East_State_6,Furniture,Chairs,Conference Table,7,484.04,0.1,3049.45,1833.34,1216.11,Summer,8,2024,August,Q3
ORD-4197,2022-10-04,2022-10-07,Second Class,CUST-4349,Customer_470,Consumer,East,East_State_5,Electronics,Accessories,LG Monitor,11,1392.21,0.15,13017.16,6673.49,6343.67,Autumn,10,2022,October,Q4
ORD-4198,2024-02-05,2024-02-11,First Class,CUST-1949,Customer_413,Home Office,East,East_State_3,Electronics,Cameras,iPhone 15,18,1263.91,0.05,21612.86,12559.58,9053.28,Winter,2,2024,February,Q1
ORD-4199,2024-01-01,2024-01-04,Standard Class,CUST-7080,Customer_219,Consumer,Central,Central_State_5,Clothing,Accessories,Winter Jacket,11,143.09,0.15,1337.89,637.79,700.1,Winter,1,2024,January,Q1
ORD-4200,2021-07-25,2021-07-28,Same Day,CUST-4492,Customer_392,Consumer,South,South_State_4,Furniture,Chairs,Standing Desk,13,458.22,0.25,4467.65,1882.22,2585.43,Summer,7,2021,July,Q3
ORD-4201,2021-07-05,2021-07-06,Second Class,CUST-1418,Customer_305,Home Office,South,South_State_4,Sports,Equipment,Resistance Bands,3,179.83,0.15,458.57,237.51,221.06,Summer,7,2021,July,Q3
ORD-4202,2023-10-01,2023-10-03,Standard Class,CUST-4521,Customer_249,Consumer,East,East_State_10,Electronics,Tablets,Samsung Galaxy,16,866.12,0.0,13857.92,10260.2,3597.72,Autumn,10,2023,October,Q4
ORD-4203,2024-07-16,2024-07-22,First Class,CUST-7079,Customer_265,Home Office,East,East_State_3,Furniture,Shelves,Executive Chair,19,252.84,0.0,4803.96,3428.37,1375.59,Summer,7,2024,July,Q3
ORD-4204,2021-04-03,2021-04-07,Same Day,CUST-5423,Customer_478,Consumer,South,South_State_8,Furniture,Chairs,Reception Desk,9,486.57,0.1,3941.22,1751.65,2189.57,Spring,4,2021,April,Q2
ORD-4205,2022-05-15,2022-05-17,Second Class,CUST-7301,Customer_414,Corporate,East,East_State_8,Office Supplies,Folders,File Folders,11,77.59,0.0,853.49,441.55,411.94,Spring,5,2022,May,Q2
ORD-4206,2024-07-02,2024-07-08,Standard Class,CUST-4836,Customer_161,Consumer,South,South_State_6,Electronics,Laptops,iPad Air,2,1026.75,0.25,1540.12,911.84,628.28,Summer,7,2024,July,Q3
ORD-4207,2021-01-23,2021-01-28,Standard Class,CUST-8327,Customer_135,Corporate,North,North_State_5,Electronics,Cameras,Sony Headphones,11,794.29,0.25,6552.89,4912.14,1640.75,Winter,1,2021,January,Q1
ORD-4208,2022-01-15,2022-01-16,First Class,CUST-1157,Customer_289,Consumer,North,North_State_3,Office Supplies,Pens,Sticky Notes,12,84.24,0.15,859.25,469.96,389.29,Winter,1,2022,January,Q1
ORD-4209,2021-04-10,2021-04-11,Standard Class,CUST-2172,Customer_115,Home Office,North,North_State_5,Clothing,Jackets,Casual T-Shirt,20,175.91,0.0,3518.2,2546.0,972.2,Spring,4,2021,April,Q2
ORD-4210,2024-07-09,2024-07-10,Standard Class,CUST-5175,Customer_402,Home Office,North,North_State_5,Office Supplies,Pens,File Folders,18,18.91,0.25,255.28,103.82,151.46,Summer,7,2024,July,Q3
ORD-4211,2023-06-07,2023-06-10,First Class,CUST-7755,Customer_131,Consumer,East,East_State_6,Office Supplies,Folders,Notebooks Bundle,1,18.02,0.1,16.22,6.7,9.52,Summer,6,2023,June,Q2
ORD-4212,2022-05-31,2022-06-05,Same Day,CUST-1310,Customer_145,Corporate,West,West_State_9,Clothing,Accessories,Winter Jacket,18,201.95,0.15,3089.84,1420.21,1669.63,Spring,5,2022,May,Q2
ORD-4213,2024-04-04,2024-04-09,Second Class,CUST-9689,Customer_21,Corporate,South,South_State_8,Furniture,Sofas,Reception Desk,5,387.19,0.2,1548.76,652.31,896.45,Spring,4,2024,April,Q2
ORD-4214,2024-05-18,2024-05-21,First Class,CUST-1981,Customer_286,Consumer,East,East_State_2,Electronics,Cameras,iPhone 15,4,1240.77,0.2,3970.46,2078.6,1891.86,Spring,5,2024,May,Q2
ORD-4215,2023-01-24,2023-01-29,Standard Class,CUST-9147,Customer_132,Consumer,North,North_State_2,Office Supplies,Pens,Notebooks Bundle,4,40.36,0.0,161.44,89.39,72.05,Winter,1,2023,January,Q1
ORD-4216,2024-07-18,2024-07-22,Second Class,CUST-5055,Customer_63,Consumer,South,South_State_10,Office Supplies,Staplers,Stapler Set,4,61.94,0.05,235.37,158.15,77.22,Summer,7,2024,July,Q3
ORD-4217,2023-07-29,2023-08-02,First Class,CUST-5555,Customer_195,Corporate,North,North_State_10,Clothing,Trousers,Business Shirt,13,59.93,0.3,545.36,266.62,278.74,Summer,7,2023,July,Q3
ORD-4218,2023-05-09,2023-05-12,Second Class,CUST-4034,Customer_261,Consumer,Central,Central_State_2,Office Supplies,Notebooks,File Folders,9,66.24,0.0,596.16,434.91,161.25,Spring,5,2023,May,Q2
ORD-4219,2021-06-30,2021-07-07,Same Day,CUST-6318,Customer_295,Corporate,West,West_State_2,Furniture,Shelves,Reception Desk,9,725.57,0.0,6530.13,4397.38,2132.75,Summer,6,2021,June,Q2
ORD-4220,2022-06-30,2022-07-07,First Class,CUST-7638,Customer_121,Consumer,North,North_State_10,Office Supplies,Notebooks,Notebooks Bundle,1,58.08,0.1,52.27,27.94,24.33,Summer,6,2022,June,Q2
ORD-4221,2021-11-13,2021-11-19,Same Day,CUST-7509,Customer_342,Home Office,South,South_State_8,Office Supplies,Notebooks,Notebooks Bundle,1,63.3,0.25,47.47,31.48,15.99,Autumn,11,2021,November,Q4
ORD-4222,2023-05-07,2023-05-14,Second Class,CUST-6744,Customer_58,Consumer,South,South_State_10,Office Supplies,Notebooks,File Folders,15,54.83,0.15,699.08,340.37,358.71,Spring,5,2023,May,Q2
ORD-4223,2021-07-24,2021-07-31,Same Day,CUST-8086,Customer_218,Consumer,South,South_State_7,Sports,Equipment,Fitness Tracker,18,115.75,0.1,1875.15,1039.84,835.31,Summer,7,2021,July,Q3
ORD-4224,2021-04-28,2021-05-04,First Class,CUST-3067,Customer_176,Home Office,East,East_State_10,Sports,Nutrition,Yoga Mat,7,164.12,0.0,1148.84,612.55,536.29,Spring,4,2021,April,Q2
ORD-4225,2024-09-09,2024-09-15,First Class,CUST-7888,Customer_386,Corporate,South,South_State_8,Sports,Equipment,Dumbbells Set,19,104.43,0.0,1984.17,1162.39,821.78,Autumn,9,2024,September,Q3
ORD-4226,2022-10-15,2022-10-20,First Class,CUST-5546,Customer_402,Home Office,South,South_State_8,Electronics,Tablets,MacBook Pro,7,1245.63,0.2,6975.53,3974.15,3001.38,Autumn,10,2022,October,Q4
ORD-4227,2023-09-05,2023-09-09,First Class,CUST-1299,Customer_357,Corporate,North,North_State_2,Electronics,Laptops,Canon Camera,15,1430.8,0.0,21462.0,9597.15,11864.85,Autumn,9,2023,September,Q3
ORD-4228,2023-01-08,2023-01-11,First Class,CUST-3165,Customer_190,Consumer,North,North_State_7,Office Supplies,Notebooks,Sticky Notes,20,66.9,0.3,936.6,479.77,456.83,Winter,1,2023,January,Q1
ORD-4229,2024-07-14,2024-07-16,Same Day,CUST-7395,Customer_483,Corporate,Central,Central_State_7,Clothing,Shoes,Running Shoes,12,107.33,0.15,1094.77,709.77,385.0,Summer,7,2024,July,Q3
ORD-4230,2022-03-08,2022-03-10,Standard Class,CUST-8361,Customer_83,Consumer,West,West_State_8,Office Supplies,Folders,Highlighters,11,16.98,0.15,158.76,116.4,42.36,Spring,3,2022,March,Q1
ORD-4231,2023-08-21,2023-08-23,Same Day,CUST-1986,Customer_485,Corporate,South,South_State_9,Sports,Shoes,Jump Rope,19,79.05,0.3,1051.37,744.64,306.73,Summer,8,2023,August,Q3
ORD-4232,2024-04-05,2024-04-08,Standard Class,CUST-4070,Customer_399,Consumer,South,South_State_8,Furniture,Shelves,Ergonomic Chair,8,457.31,0.2,2926.78,2001.43,925.35,Spring,4,2024,April,Q2
ORD-4233,2023-06-11,2023-06-17,First Class,CUST-1756,Customer_29,Home Office,West,West_State_8,Office Supplies,Notebooks,Sticky Notes,20,87.18,0.1,1569.24,735.65,833.59,Summer,6,2023,June,Q2
ORD-4234,2024-05-20,2024-05-27,First Class,CUST-3286,Customer_143,Consumer,North,North_State_8,Clothing,Jackets,Business Shirt,16,139.15,0.25,1669.8,1065.78,604.02,Spring,5,2024,May,Q2
ORD-4235,2021-08-06,2021-08-10,Standard Class,CUST-8712,Customer_412,Consumer,Central,Central_State_3,Office Supplies,Pens,Notebooks Bundle,13,29.48,0.2,306.59,185.08,121.51,Summer,8,2021,August,Q3
ORD-4236,2022-12-04,2022-12-09,Standard Class,CUST-8870,Customer_320,Corporate,East,East_State_9,Furniture,Chairs,Bookshelf,20,205.47,0.2,3287.52,2020.4,1267.12,Winter,12,2022,December,Q4
ORD-4237,2021-10-18,2021-10-20,Standard Class,CUST-3317,Customer_107,Home Office,East,East_State_8,Electronics,Laptops,LG Monitor,3,495.85,0.1,1338.8,922.02,416.78,Autumn,10,2021,October,Q4
ORD-4238,2022-09-06,2022-09-08,Standard Class,CUST-1061,Customer_47,Home Office,Central,Central_State_7,Furniture,Shelves,Reception Desk,6,718.42,0.1,3879.47,2398.41,1481.06,Autumn,9,2022,September,Q3
ORD-4239,2024-10-09,2024-10-14,First Class,CUST-1645,Customer_127,Consumer,East,East_State_2,Office Supplies,Notebooks,Notebooks Bundle,6,57.93,0.1,312.82,171.17,141.65,Autumn,10,2024,October,Q4
ORD-4240,2021-08-08,2021-08-13,Standard Class,CUST-2345,Customer_335,Consumer,Central,Central_State_3,Furniture,Shelves,Conference Table,9,475.98,0.15,3641.25,2208.58,1432.67,Summer,8,2021,August,Q3
ORD-4241,2021-02-26,2021-03-05,Same Day,CUST-5158,Customer_79,Home Office,Central,Central_State_4,Furniture,Tables,Reception Desk,2,894.58,0.2,1431.33,1065.41,365.92,Winter,2,2021,February,Q1
ORD-4242,2024-03-21,2024-03-24,Same Day,CUST-4970,Customer_243,Corporate,South,South_State_8,Furniture,Tables,Conference Table,10,814.96,0.3,5704.72,3282.03,2422.69,Spring,3,2024,March,Q1
ORD-4243,2022-05-10,2022-05-13,Same Day,CUST-3238,Customer_351,Home Office,East,East_State_2,Sports,Clothing,Jump Rope,8,31.46,0.0,251.68,177.68,74.0,Spring,5,2022,May,Q2
ORD-4244,2023-07-19,2023-07-24,Second Class,CUST-7955,Customer_228,Consumer,South,South_State_10,Furniture,Chairs,Reception Desk,12,184.94,0.15,1886.39,987.29,899.1,Summer,7,2023,July,Q3
ORD-4245,2024-05-26,2024-05-28,Same Day,CUST-4941,Customer_376,Consumer,Central,Central_State_9,Office Supplies,Folders,File Folders,15,25.77,0.3,270.58,176.29,94.29,Spring,5,2024,May,Q2
ORD-4246,2024-09-25,2024-09-30,Same Day,CUST-8866,Customer_132,Consumer,Central,Central_State_8,Sports,Clothing,Resistance Bands,6,158.25,0.2,759.6,421.47,338.13,Autumn,9,2024,September,Q3
ORD-4247,2024-01-08,2024-01-12,Same Day,CUST-6136,Customer_94,Consumer,North,North_State_5,Sports,Equipment,Yoga Mat,15,86.91,0.0,1303.65,793.77,509.88,Winter,1,2024,January,Q1
ORD-4248,2021-07-25,2021-07-31,First Class,CUST-2269,Customer_361,Home Office,East,East_State_1,Office Supplies,Paper,Stapler Set,17,18.76,0.0,318.92,159.45,159.47,Summer,7,2021,July,Q3
ORD-4249,2023-08-01,2023-08-08,Second Class,CUST-7919,Customer_187,Corporate,Central,Central_State_8,Electronics,Phones,iPhone 15,8,1233.39,0.05,9373.76,5246.84,4126.92,Summer,8,2023,August,Q3
ORD-4250,2023-12-20,2023-12-21,Standard Class,CUST-2301,Customer_16,Corporate,West,West_State_2,Office Supplies,Staplers,Notebooks Bundle,11,17.25,0.05,180.26,95.45,84.81,Winter,12,2023,December,Q4
ORD-4251,2022-10-25,2022-10-30,Standard Class,CUST-2074,Customer_341,Consumer,South,South_State_8,Office Supplies,Staplers,Sticky Notes,3,75.95,0.25,170.89,71.8,99.09,Autumn,10,2022,October,Q4
ORD-4252,2022-07-18,2022-07-23,Standard Class,CUST-8295,Customer_110,Corporate,North,North_State_8,Furniture,Shelves,Executive Chair,1,751.43,0.05,713.86,287.25,426.61,Summer,7,2022,July,Q3
ORD-4253,2022-03-13,2022-03-15,Same Day,CUST-3563,Customer_40,Consumer,East,East_State_9,Sports,Equipment,Fitness Tracker,4,129.08,0.1,464.69,277.88,186.81,Spring,3,2022,March,Q1
ORD-4254,2024-06-16,2024-06-23,First Class,CUST-5422,Customer_434,Consumer,North,North_State_10,Furniture,Tables,Reception Desk,1,461.95,0.05,438.85,256.06,182.79,Summer,6,2024,June,Q2
ORD-4255,2023-05-24,2023-05-28,Same Day,CUST-2367,Customer_33,Corporate,East,East_State_9,Electronics,Tablets,iPad Air,8,676.74,0.0,5413.92,3746.91,1667.01,Spring,5,2023,May,Q2
ORD-4256,2024-12-27,2025-01-03,Standard Class,CUST-6373,Customer_313,Consumer,North,North_State_7,Electronics,Tablets,MacBook Pro,3,1367.73,0.05,3898.03,2818.09,1079.94,Winter,12,2024,December,Q4
ORD-4257,2021-04-30,2021-05-07,Same Day,CUST-7834,Customer_26,Consumer,Central,Central_State_6,Furniture,Shelves,Filing Cabinet,9,747.52,0.25,5045.76,3778.47,1267.29,Spring,4,2021,April,Q2
ORD-4258,2022-06-10,2022-06-15,First Class,CUST-7565,Customer_443,Corporate,North,North_State_5,Office Supplies,Paper,Stapler Set,12,15.62,0.1,168.7,77.47,91.23,Summer,6,2022,June,Q2
ORD-4259,2021-04-27,2021-05-01,Second Class,CUST-9169,Customer_398,Consumer,South,South_State_8,Sports,Nutrition,Running Shoes Pro,16,80.63,0.1,1161.07,821.96,339.11,Spring,4,2021,April,Q2
ORD-4260,2021-08-12,2021-08-19,Standard Class,CUST-9179,Customer_344,Consumer,Central,Central_State_6,Electronics,Cameras,Canon Camera,13,319.4,0.3,2906.54,1184.04,1722.5,Summer,8,2021,August,Q3
ORD-4261,2022-12-27,2022-12-31,First Class,CUST-5437,Customer_376,Home Office,South,South_State_5,Electronics,Accessories,iPad Air,18,726.77,0.15,11119.58,7902.18,3217.4,Winter,12,2022,December,Q4
